,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.1304885989631352,0.18920648154723066,0.2184256045310521,4.183376996849219,0.004328197906983021,0.09158687527689996,2.715137581430845,0.0,0.1270569622599971,0.3876003631743374,5.658853406179033,0.0059842732654930095,0.3585409100820261,0.3909714619445123,0.36829783058039867,0.07139614130840992,1.3856053656432805,0.32760331562964107,0.7611632573723037,0.676629317457077,0.008428620571520176,0.06107888947284726,0.295464878999086,0.24859680356639505,1.3105534973476625,0.5380303275986771,0.1264287918194306,0.09608137418428593,1.743495808693429,0.1264287918194306,6.043534172898056,1.0835786043745117,0.45392282877302326,0.6834951044216288,0.13014917921661023,2.6199204722064744,0.19549934000230146,0.0032286575704091394,0.00827415805027315,0.014168531746577274,0.3668090991138403,0.4784735165482581,0.057468984904912514,0.20172892305711856,0.4540324274842488,1.564151338286675,0.06519920070464003,0.1746614039617078,0.01021600480679482,0.0620284671150387,1.4048566390221113,0.6735376225475443,0.5554667334702046,0.7208641319995014,0.8976987357407966,0.130064130999156,0.06290102451230889,0.22995284102425573,0.15944143818774334,0.24204036340983973,0.22495616821567052,0.4866319877940872,0.13516450515080092,0.7688165828130858,0.6006693135127555,0.2857059984251767,0.33667328390936785,0.00414352909329324,0.42397183719741416,0.0,0.7763460174647449,1.0362580591244823,0.2874240168599911,0.5485649655872532,0.10928268399752532,0.5394790674147165,0.713571330094582,0.2171943026460871,0.08186636031254056,0.23175129025125576,0.3093694588097763,1.1984744332875192,0.1573355900269972,0.06507279987015632,0.3575562944453948,0.5645524335977565,0.3258381786201586,1.6973358246671095,0.0,0.3048128815724648,0.1368274922988262,0.12386056726396939,0.8452633409568681,0.0857265714036959,0.12146151972060551,1.6414788988555276,0.26780529174764606,0.5225158533989116,2.546031143359309,0.3400216349518851
1,0.09282755987754344,0.09125778689295645,0.16915830849438102,2.4813722876494886,0.07566306022209497,0.06444072559558647,1.858521224569146,0.0,0.06878859718758414,0.29592434704774784,6.200480953279466,0.0589261575298599,0.28131607443690676,0.2735480426279955,0.2933765484933949,0.05732660430269233,0.23538791751393506,0.24534473506341867,0.7886212811305156,0.5589367132443163,0.0690482128884423,0.08698957900531026,0.16645380094659515,0.08745928334361533,0.7413570917728421,0.34515474260427825,0.08892008024308387,0.06958353482339302,0.9936480527686651,0.08892008024308387,4.91332764087439,1.2611475448675553,0.6609562265649542,0.7192552543235998,0.005251163597320093,1.6892747647109867,0.09952500507716643,0.13030023340478644,0.0063371595226099885,0.20703441703444553,0.2663713966891064,0.20659256057487613,0.0034082707572872586,0.09557495970326967,0.27701593116553247,0.8053379412411245,0.003855912096321957,0.14807477276795608,0.06402519972860399,0.0011164848059656864,1.207313113547706,0.4744780650586875,0.5779472888444659,0.39818753751753644,0.8405834339414048,0.17130579581674452,0.13602795638738643,0.23321608794868032,0.07185117901448158,0.25256860954277877,0.09982434589073601,0.20440867961644396,0.1674386688674656,0.5223658118315578,0.5989290073137362,0.2254316238838559,0.24024943310392236,0.0014667340607321024,0.22092411009240576,0.0,0.48066153548333185,0.8075959377562426,0.44678390257451056,0.28203183838771495,0.1417371734375866,0.7167443427771466,0.4610943034285545,0.0959988439349491,0.1343977252430876,0.1607566389952688,0.2549884362086265,0.9168560002723591,0.1813760650285247,0.05762275765687194,0.6048882772921208,0.5861222029076191,0.3981089170756615,1.7366729929359148,0.0,0.22847443825989155,0.1646387016836727,0.08695645523719302,0.7222437144282197,0.0668895090707001,0.07068575233496228,1.3383180213652721,0.16651953307237477,0.4031206035086734,2.6387354961196983,0.24248233829171476
2,0.1299158384205868,0.1287953924449318,0.14482432103695436,2.6301962955437577,0.004294432640572075,0.0917026642453861,2.158561220159128,0.0,0.007790810378183039,0.24749952298563452,5.682341340058671,0.0049813466010358125,0.30051885448471033,0.3882844903695635,0.3005721414409319,0.003790864127472354,0.2835077255636894,0.2633067812086394,0.6969831338252153,0.6005404051052212,0.006896642518851113,0.003495945778308337,0.13177798399925214,0.11455187127518143,0.719093283676453,0.4879479215429923,0.12659062612085267,0.09487086470693588,1.0472022734806887,0.12659062612085267,4.569535891040355,0.6185427325665133,0.339649583476269,0.5060439851962766,0.003417461194423861,1.6305757768012636,0.14057838531166877,0.004701560805909504,0.0040012217180794086,0.011751908562933209,0.2786824115280709,0.2881047086800186,0.0017640082937047093,0.13040016412557429,0.3921614755684104,0.6779239767643899,0.002096595579767833,0.11320699129866026,0.004796390654986679,0.00040765866578837,1.221991686381063,0.5223493326051719,0.5509007621427842,0.48790459173310213,0.6955217679843215,0.0069362914182940945,0.0063726099455114794,0.23083983381879078,0.09625643179222977,0.24092193114424637,0.1392114531539881,0.27762505719035746,0.13559209410728207,0.6530644095683507,0.2726603129607087,0.23932807732792363,0.14314550771943502,0.0011880915023853463,0.021493125388754128,0.0,0.4852697128905404,0.7896700950514045,0.15292657135193574,0.29019461790901613,0.10936905363810367,0.5265045121765256,0.6506054332087526,0.13048013724014573,0.007510758180772788,0.2248114759553606,0.1398315256326376,1.0190001327594382,0.0974487077691399,0.004685398382743877,0.3598594514993723,0.43772010325139543,0.2607425799221845,1.7004342805989572,0.0,0.11965189085392694,0.13778318199112952,0.12378914510066105,0.8410930904087622,0.004386429088015138,0.0056718904441304795,1.2552370233170755,0.14291573270162508,0.45449849824781485,2.2854285595853217,0.3382825388057042
3,0.07096792001709346,0.016304027620449767,0.3411399519221866,2.778130909994207,0.2281090891496544,0.009612156064223883,1.3842460495488407,0.0,0.3226669150279353,0.3261106941579917,5.8881260710489,0.23660167115196717,0.2545767112187324,0.055046341666655854,0.30527238420566005,0.17806121331591046,0.8364808555653869,0.1803199004275223,0.9809094405554132,0.4787508913623848,0.3154439044397689,0.19884889468577582,0.20189456758661223,0.1742844468700152,0.8912547117179035,0.10885883508012589,0.013166593053464643,0.11565772066953052,1.0759641847622123,0.013166593053464643,5.474255052538979,2.3140444203297443,1.0758428875530768,0.9175811163694174,0.03369794269568454,2.084417861341573,0.01742751824808913,0.2970723633149737,0.11932683934762783,0.5846064636841888,0.4720884606219466,0.10143230936472043,0.05500478256305846,0.1264692842902838,0.05817430642739805,1.1799219432675976,0.06054379063841604,0.1729854306106279,0.16658975214244612,0.0030436228634064108,1.0061918529798046,0.4038895271790939,0.6336503255683649,0.1843778939894116,1.0820443589432507,0.3915953906745218,0.32060779200848233,0.18999064266848817,0.1300268141848089,0.38432868371346396,0.03338596838324943,0.23661351453204002,0.22371503626621192,0.23293512496739524,1.1008393402818413,0.15962797493760283,0.5496487698287544,0.013408024200570546,0.7946849282325588,0.0,0.5038488568151641,0.9481448845692575,0.8342989179693944,0.319284011921081,0.22099526198262648,1.1242263241217416,0.1851342614832287,0.09026510523152247,0.32582745112692296,0.10497075566032443,0.5444886992653467,0.5930622217496131,0.2856982506320033,0.15214080368495422,1.017759471794413,0.8642714536584144,0.5303863145010488,1.5799864066859053,0.0,0.4125510463247927,0.1728117306735392,0.012891703543153589,0.42054783384708516,0.19977435811929758,0.21898429621204674,1.3694569618790375,0.27166657330309857,0.3656365700595983,3.203262101325304,0.20713378201368093
4,0.0021045961709073454,0.17611433502578117,0.21993163858820233,4.582114961651638,0.014903683641621764,0.0004476090259550843,1.6519296209096053,0.0,0.35589362808037256,0.43009789978355434,0.44991248551103796,0.013061495449065407,0.1847183642044168,0.007175976600339551,0.20822207578436897,0.20672348488471634,3.1631949768510212,0.19805639073593906,0.2491378015610594,0.23720911595145439,0.015447932946308095,0.18512223020342855,0.4868870977175919,0.3728673796364691,1.7605061222180012,0.14540775557322866,0.0006045438344014479,0.0031208813883997367,2.0585546576147804,0.0006045438344014479,4.5811108460424785,1.499993347060841,0.40899051359520106,0.5933303860981723,0.3595821222537738,2.9637200378974247,0.16031875549995123,0.023473654371392236,0.007567385410471472,0.04441734716592141,0.26404405868972136,0.5532707838835297,0.16081342944940982,0.2065284180751173,0.1786802633024238,2.6327075063722134,0.18218568587307854,0.1937816719437548,0.0211301821210371,0.1785373121969898,0.6109386309909041,0.45301773079340385,0.05000630601151212,0.6905007578876082,0.638523508507108,0.3927300847479569,0.18858256315249755,0.014886831498708395,0.1794497046237437,0.02041001411697322,0.24574176011859086,0.5881658138956172,0.014897162037661883,0.3498491752316434,1.0306601057673892,0.1487589214536382,0.5717888275658992,0.004917670629152686,1.1939785707053614,0.0,0.871671787057312,0.7552704993945423,0.4570837961238112,0.7520956028765852,0.013759085842810725,0.09521001297051786,0.1866783352854924,0.2321182996299307,0.23630860847118465,0.013353358542965365,0.5191732840000183,0.5673717927931603,0.19533299833083675,0.17903656204361357,0.07025250717603475,0.41714486977577175,0.237496038478171,0.11685482385174838,0.0,0.5640862494689222,0.013200097405071207,0.001256283847902371,0.0395061690400662,0.24847739650236197,0.34504665376791394,1.2020181180780263,0.3721043088900201,0.20993936155753318,0.9612252540622203,0.005990311752166926
5,0.11995492761993982,0.12038550508064114,0.15518664068961643,2.633240248168548,0.018287122039655455,0.08252257476708295,2.0573359082708493,0.0,0.03438135692058717,0.25296799914547274,5.467950437620102,0.018747090446289014,0.2886811487607609,0.35063462122566724,0.29288571997524504,0.019399110001887314,0.3777013347711696,0.25186127804057473,0.6899297202977911,0.5733815566609126,0.02486616596043873,0.02062673958083767,0.14292606461100751,0.12211266991301534,0.7402795086710067,0.4459462765215817,0.11391120061884712,0.09098682614512313,1.0522290180170957,0.11391120061884712,4.542643989467234,0.737965736243622,0.38411396561674743,0.5263977472393017,0.01436239202722426,1.6577989175468812,0.13059320273813638,0.024147768171214643,0.010338687613758047,0.04841445224826101,0.282653002189909,0.27664078725675567,0.008439323073440384,0.12835500375384795,0.35850331730070806,0.7427161627450767,0.009554777029920374,0.1171171016555239,0.015964342190563623,0.004937921366902468,1.1712421403776725,0.503479481489999,0.5333070408221314,0.46461514659006176,0.706984503789853,0.041356784749635285,0.03136562867151305,0.21888145616840685,0.09761408464214583,0.23845258365716593,0.1326615485479552,0.27678942691442876,0.13547253824924146,0.6070860356152975,0.3396133838259294,0.2277611702469366,0.1762743393197153,0.0022006376672051653,0.09701692842471994,0.0,0.4861487275901569,0.7830877792213369,0.20245174590232343,0.29813229618504344,0.11162017232590837,0.5437731507934208,0.5961456190194099,0.1288855747194981,0.03401937461147597,0.20757042909512902,0.17123993824295253,0.9626616746791254,0.11056669148587683,0.01878580455123418,0.38727902022097577,0.45616120148778816,0.2732368172626392,1.6227984617755855,0.0,0.1470375067839916,0.13462564692165804,0.11140770019337393,0.779759453478889,0.022369311245599103,0.027281656841600832,1.2393340800158867,0.15335684266577304,0.4337622716140342,2.2681244590320664,0.3135354238286331
6,0.1495506088874156,0.1480184394334217,0.17579994098755627,3.102924962245448,0.012117549171998346,0.1047526150232925,2.512902707714277,0.0,0.019095173638113923,0.2955252012126786,6.680296328755305,0.012374549952722505,0.35109123890607136,0.44422691305707535,0.35333442668626985,0.01078160119326144,0.35737589964512095,0.3072442140425244,0.8265205719361696,0.7018470510805422,0.016398840413195077,0.011912426475220728,0.15959596749189323,0.137327715477076,0.8546094825849095,0.5595337099401058,0.14460192815552622,0.11048839726336081,1.2355241886541626,0.14460192815552622,5.409237711631622,0.790797497124892,0.4275654209510834,0.6117217726882177,0.007014249896160515,1.935659072325146,0.16140251732297894,0.016057664963085347,0.007321003778977925,0.0327943649129778,0.33101714781252556,0.33316251209054715,0.0038766111198009884,0.15218827338108556,0.4495289273621567,0.8207470650031653,0.004467298485982119,0.1359398083234878,0.011791203903206262,0.0013810900879808658,1.429281801302426,0.6105835851513922,0.6485418414915057,0.5652061963586444,0.8327421072041685,0.023645653713876558,0.019688235306214653,0.2696677575130952,0.11350613342417787,0.28533031627746047,0.16095293240776914,0.32581684973451674,0.16173582753734606,0.7536086057084993,0.3531702012620755,0.27885441881823714,0.18326259163971706,0.001994388987812392,0.05407723694974714,0.0,0.5726710719715526,0.9332074181441095,0.20622563469472127,0.34474632502494,0.13149081371839225,0.6373050503776551,0.7463950446569555,0.1536078139488559,0.021510317041966726,0.25925176028642843,0.17864269906652047,1.1840768391074745,0.1221549142159964,0.011857658504572127,0.44368222437924754,0.5293757247506974,0.3168639595799515,1.9910292680247892,0.0,0.15280594592494368,0.1630975747446613,0.14140545488567474,0.9731182059548782,0.012422231716998843,0.015149802874275187,1.48284549537699,0.1727041349830923,0.5300679879323447,2.7141053888342763,0.3898615642183236
7,0.020852031096830655,0.1797589327945129,0.26505351175249603,4.86010849258728,0.024025331588173604,0.0007448884712602112,1.705988365027541,0.0,0.41224281857133316,0.42023257683884235,0.17327943520790673,0.04156671904395019,0.19848373151649623,0.008373904242168871,0.2204897719066124,0.21910273141000697,3.4336183802127582,0.19333954647655224,0.27762772512001976,0.236444813152074,0.06270242638616745,0.1756689574870847,0.4851462750462728,0.4115646631219341,1.842747444463359,0.16338259467695881,0.0010149180764370794,0.0371282683509912,2.165058676211243,0.0010149180764370794,4.674841943332824,1.4808640089573897,0.3526188146062787,0.550236009576446,0.36588379659066467,3.1341656174818566,0.16370298733934976,0.004404340008324432,0.041215800759051784,0.05137916057403466,0.3502490142268435,0.5841646715058112,0.18037109522659156,0.24556250998815596,0.18303950457181536,2.7420950913559725,0.203802030912773,0.18729709857455357,0.012098789546522812,0.1818104944565708,0.5895184076196051,0.46741270571548726,0.0600073508712404,0.6966700381925959,0.6322809952660465,0.37464515750237704,0.17189915524596697,0.004968125913336376,0.21647410194717345,0.06550228545919544,0.2504987686179781,0.6410645672937544,0.018642058357080958,0.34874206836222277,1.0193116625407252,0.14354284536267667,0.6136467702970023,0.004855733865036778,1.278260371311862,0.0,0.9066741950796329,0.8090779921808172,0.41400711903727516,0.7750823894241359,0.02438426601034618,0.11424405317207598,0.2284834095386336,0.23595922427048166,0.22087628632586254,0.030592168296347127,0.5563336818297617,0.5504116896928375,0.18195427643430045,0.17397868193020072,0.07304854278014336,0.42764046115160453,0.20981179712325176,0.08319591238916063,0.0,0.5697956717251413,0.0034537521055376316,0.0016699487421965933,0.02256455565728699,0.26026905169092296,0.35816523251551574,1.1891930134396682,0.40038161808633194,0.2364197650816906,0.9846558435165235,0.06178353597601335
8,0.03742936752626773,0.12947385353427524,0.2542104549984955,3.861658375405308,0.040422312306207825,0.0012033801319284692,1.3494997867425436,0.0,0.363758760337352,0.3050630860672417,0.21323094660166533,0.0724965179567659,0.16743940156176235,0.011683462992019843,0.18822487712701583,0.17624084980580512,2.7254452368751627,0.14254121909279072,0.28488664449956164,0.20188798713098893,0.11094573575490878,0.12558201073315606,0.3506645550667211,0.34409089821510874,1.4222482994836159,0.13918186652511955,0.0016452445140866594,0.06691963622304635,1.6878668620421533,0.0016452445140866594,3.728788397383826,1.1724741523310334,0.26596358129218606,0.3995675481061894,0.26715360585528997,2.49215653307295,0.11808335655244834,0.0030795657933978243,0.07181305288961647,0.08222516329396601,0.36128487094183503,0.4431757838369278,0.14855964995691479,0.21761009590255315,0.13659102797108014,2.0936295945566035,0.16727349157488655,0.13470091959738748,0.014114387411168444,0.12999996695633786,0.4524140024296659,0.37011014240614976,0.09486828132515317,0.5016481803748254,0.5156398636623221,0.2678065505003521,0.12548723008495952,0.005172700569290951,0.19739734240395984,0.11457289511598674,0.18297931242256646,0.5231395639423652,0.0307082053131098,0.25729975172944075,0.7722437747876654,0.10434570635461883,0.512582139994915,0.006125088598966199,1.030252119682867,0.0,0.6987615056663794,0.6839270699459516,0.30216288373057615,0.5894245805287128,0.04145498028601678,0.17889053472289912,0.21095282779315003,0.1843037337911732,0.16288242122780233,0.0489539753155275,0.4609545273312683,0.40402499278092857,0.13315187572519468,0.1297231577460777,0.11795540548220199,0.36862230376980254,0.1517747804881804,0.12374014167046181,0.0,0.43019295282057335,0.0034196648578911984,0.002094047932218205,0.027987323222891887,0.20569628551583394,0.27833400325306434,0.9121638946922818,0.3256390132235147,0.2169866715372218,0.9234207430043075,0.11105752239459932
9,0.3188696214065706,0.006251064074032011,0.8911414574475132,5.070184170676502,0.35519890525058917,0.0012529930086285488,1.3202246937255582,0.0,1.0335158921158218,0.036362655636858324,1.1092263915016145,0.6386818062059103,0.36452740139736334,0.00638129409330194,0.3687158449833753,0.3027247318972293,3.7717964299676447,0.020027563068967226,1.2247050422344752,0.2832614367442534,0.9829844884623568,0.01993789058805336,0.02761952451233835,0.5710335650617742,1.5118779721369846,0.25169226965509894,0.001629976704068565,0.5846759472422192,1.8897877741548192,0.001629976704068565,4.854465913052886,1.529128420577382,0.09257140078765275,0.08723444177607108,0.010822034044467027,3.491378036147446,0.006041834032432818,0.02335782320643201,0.5841986926171692,0.6649610530369396,1.5824750214416567,0.36165885342388393,0.29193175023895257,0.6108653545317353,0.010763243020454075,1.9758535071153454,0.32127734451743534,0.01870348900852966,0.012744835991713681,0.004565527222102054,0.38130221882700166,0.39520940496549195,0.6726853206950613,0.033470398339238275,0.6728529731419142,0.039756495830950075,0.028825267046185824,0.016031358218231657,0.5882319552334969,0.9886416659462004,0.009153851850504253,0.750367939515853,0.2566411699231772,0.029667409255038486,0.632183062349336,0.017206408897082283,0.937210163981792,0.0008186159476183131,1.6631599041917438,0.0,0.7100834750677028,1.3771045136985913,0.07597696494939506,0.38039833505503456,0.3552145085287277,1.2570816063698158,0.6431415201109769,0.011692480238980374,0.030430992076849194,0.2929713615813357,0.9151699881809415,0.0641317258893788,0.027106275609529214,0.015338213044218053,1.0004186226946956,0.8234632370925866,0.048169992443581666,0.8439992656011728,0.0,0.32998387695209974,0.014289642901154167,0.0016173617053043927,0.036606019284022136,0.30577229333788347,0.30910904424380037,0.6601713980678092,0.5526351078842393,0.6093666068869329,2.9313359638477037,0.9515635002547339
