,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,0.0,0.0,0.0,0.0,0.03367150532944528,0.0,0.0,0.0,0.0,0.05050707337947104,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101525445522104,0.0,0.0,0.0,0.020200038979264746,0.033670520775307126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03366978240558363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02020145601009714,0.0,0.0,0.02525256753975054,0.05050541198079805,0.0,0.0
11,0.0,0.0,0.0,0.020201544566543883,0.0,0.0,0.0,0.1010063938565939,0.0,0.0,0.0,0.0,0.0,0.03367052077530712,0.0,0.0,0.0,0.0,0.0,0.0,0.050505411980798054,0.0,0.025241921190932378,0.025252013770553784,0.0,0.0,0.0,0.033669536278743986,0.05050541198079807,0.0,0.0,0.0,0.0,0.050505411980798054,0.0,0.025252567539750546,0.0,0.10101303908695598,0.0,0.05050319692829694,0.0,0.0,0.05050541198079807,0.0,0.0,0.0,0.0,0.0,0.050507073379471024,0.0
12,0.0,0.03366855196926,0.0,0.0,0.03366978240558364,0.0,0.0,0.0,0.050502643468708294,0.05050319692829694,0.025252567539750546,0.0,0.0,0.0,0.0,0.0,0.0,0.03366953640826076,0.0,0.0,0.0,0.033669536278743986,0.0,0.0,0.02020145601009714,0.0,0.10100639385659385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020201544566543883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10099532138647559,0.0,0.0,0.0,0.025252013770553788,0.0,0.02525146009849314
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.03367052077530712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202253395779184,0.0,0.10083628049475103,0.0,0.0,0.0,0.0,0.0,0.020202253395779184,0.0,0.0,0.0,0.0,0.020202253395779184,0.0,0.0,0.0,0.05050541198079803,0.0,0.020201898974943816,0.0,0.0,0.020202253395779187,0.0,0.0,0.0,0.0,0.0,0.10100639385659385,0.0
14,0.0,0.0,0.050505411980798054,0.033670766916540536,0.0,0.1010063938565939,0.0505048581812404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505411980798054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025252705990399027,0.0,0.0,0.0,0.020201987581901497,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020201456010097145,0.0,0.033669536278743986,0.1010152544552211,0.0,0.0,0.0,0.101013039086956,0.0,0.0,0.0,0.0
15,0.0,0.0,0.050507627227610534,0.1010152544552211,0.0,0.10101525445522107,0.025252567539750546,0.020201898974943816,0.0,0.0,0.0,0.0,0.0,0.0,0.050505411980798054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05050541198079805,0.0,0.0,0.0,0.03366978240558364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025252705990399024,0.0,0.0,0.0,0.025252567539750546,0.02020189897494382,0.033670766916540536,0.0,0.0,0.0,0.033670520775307126,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03366068034085158,0.0,0.0,0.0,0.10097982604397614,0.0,0.0,0.05048493450432022,0.0,0.020196762475389422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02524412708546498,0.0,0.0,0.0
17,0.0,0.05050541198079805,0.0,0.0,0.0,0.0,0.0,0.0,0.10101525445522105,0.020201544613169104,0.0,0.0,0.03366953640826076,0.0,0.0,0.0,0.0,0.0,0.02020189897494382,0.0,0.0,0.0,0.0,0.0,0.025252567539750546,0.0,0.025252013843406165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05050762722761053,0.0,0.0,0.0,0.0,0.0,0.03366978240558364
18,0.10101525445522111,0.033669536278743986,0.0,0.0,0.0,0.0,0.020201899021570678,0.0,0.025252013770553788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02020189897494382,0.0,0.05050762722761055,0.0,0.0,0.0,0.0,0.1010063938565939,0.0,0.0,0.0,0.0,0.0,0.033669536408260765,0.050507627227610555,0.0,0.0,0.0,0.0,0.10101525445522111,0.0,0.050507627227610555,0.0,0.02525256761260613,0.0,0.0,0.02020189897494382,0.0336717514850737,0.0,0.0,0.0,0.0,0.0505048581812404
19,0.1010152544552211,0.02020225339577919,0.0,0.0,0.0,0.0,0.020201899021570675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05050762722761055,0.0,0.0,0.0,0.0,0.0,0.033670766916540536,0.0,0.0,0.0,0.0,0.0,0.033669536408260765,0.05050762722761055,0.0,0.0,0.0,0.0,0.0336717514850737,0.0,0.05050762722761055,0.0,0.02525256761260613,0.0,0.0,0.0,0.0336717514850737,0.0,0.0,0.0,0.0,0.025253121333235824
20,0.0,0.0,0.0,0.020201898974943816,0.0,0.0,0.0,0.10101525445522107,0.0,0.0,0.0,0.050505411980798054,0.0,0.020202253395779184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02525256753975054,0.0,0.0,0.0,0.033670520775307126,0.05050762722761055,0.0,0.0,0.0,0.0,0.050507627227610534,0.0,0.025253121333235824,0.0,0.033670520775307126,0.0,0.05050541198079805,0.0,0.0,0.05050762722761055,0.0,0.0,0.0,0.0,0.0,0.025253121333235824,0.0
21,0.0,0.0,0.0,0.0,0.05050707337947106,0.0,0.0,0.0,0.020201456010097145,0.10101303908695604,0.10101525445522104,0.0,0.033669536278743986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025249107677042498,0.050504858181240404,0.0,0.0,0.0,0.0,0.0,0.020199684636122237,0.0,0.05050319692829693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025251321661505757,0.0,0.0,0.03366953627874398,0.10100639385659388,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02019508484171549,0.0,0.0,0.0,0.025241921190932378,0.0,0.10083628049475103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03365085856841137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05046063274487589,0.0
23,0.0,0.0,0.025253259789956888,0.10100639385659387,0.0,0.033670766916540536,0.0,0.03366953627874398,0.0,0.0,0.0,0.025252013770553784,0.0,0.0,0.025252705990399027,0.05050541198079805,0.0,0.0,0.0,0.0,0.02525256753975054,0.0,0.0,0.0,0.0,0.0,0.0,0.10100639385659387,0.025252567539750546,0.0,0.0,0.0,0.0,0.02525256753975054,0.0,0.05050541198079805,0.0,0.020201810368763406,0.0,0.050504858181240384,0.0,0.02020234200584593,0.025252567539750546,0.0,0.0,0.020202253395779187,0.0,0.0,0.0,0.0
24,0.05050541198079807,0.05050485818124039,0.0,0.0,0.0,0.0,0.0,0.0,0.033669536278743986,0.0,0.0,0.0,0.02020145601009714,0.0,0.0,0.0,0.0,0.025252567539750546,0.1010063938565939,0.033670766916540536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02525201384340618,0.03367076691654054,0.0,0.0,0.0,0.0,0.05050541198079807,0.0,0.03367076691654054,0.0,0.020201899021570678,0.0,0.0,0.025252567539750546,0.0252532597899569,0.0,0.0,0.0,0.0,0.10101303908695598
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020199950389399552,0.020200038979264746,0.0,0.0,0.0,0.0,0.0,0.03366068034085158,0.0,0.0,0.0,0.0,0.025249107677042498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05049157427414169,0.0,0.0,0.10100639385659382,0.0,0.05049323476252903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10095991393672216,0.033664370031820025,0.0,0.0
26,0.0,0.02525146009849314,0.0,0.0,0.05050541198079807,0.0,0.0,0.0,0.03366855196925999,0.1010063938565939,0.033670520775307126,0.0,0.10100639385659385,0.0,0.0,0.0,0.0,0.025252013843406165,0.0,0.0,0.0,0.050504858181240404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025252013770553788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05050042865903648,0.0,0.0,0.02020181036876341,0.03366953627874399,0.0,0.020201190217202316
27,0.0,0.0,0.02020234200584593,0.05050319692829693,0.0,0.025252705990399027,0.0,0.05050485818124039,0.0,0.0,0.0,0.033669536278743986,0.0,0.0,0.020201987581901497,0.03366978240558364,0.0,0.0,0.0,0.0,0.033670520775307126,0.0,0.0,0.10100639385659387,0.0,0.0,0.0,0.0,0.033670520775307126,0.0,0.0,0.0,0.0,0.033670520775307126,0.0,0.10101525445522107,0.0,0.0252524290906202,0.0,0.10101303908695598,0.0,0.0,0.033670520775307126,0.0,0.0,0.0,0.0,0.0,0.020202164786489753,0.0
28,0.0,0.0,0.0,0.020201898974943816,0.0,0.0,0.0,0.1010152544552211,0.0,0.0,0.0,0.05050541198079807,0.0,0.020202253395779184,0.0,0.0,0.0,0.0,0.0,0.0,0.05050762722761055,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.033670520775307126,0.0,0.0,0.0,0.0,0.0,0.05050762722761055,0.0,0.025253121333235824,0.0,0.03367052077530713,0.0,0.050505411980798054,0.0,0.0,0.05050762722761055,0.0,0.0,0.0,0.0,0.0,0.025253121333235824,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10097982604397614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05049157427414169,0.0,0.0,0.0,0.0,0.0,0.0,0.10095991393672218,0.0,0.025246202252341848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03365846749653331,0.02019782504815191,0.0,0.0
30,0.0505026434687083,0.0,0.0,0.0,0.0,0.02020189897494382,0.050505411980798054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.033669536408260765,0.033669536408260765,0.0,0.0,0.0,0.0,0.02525201384340618,0.0,0.0,0.0,0.0,0.0,0.0,0.033669536408260765,0.0,0.0,0.0,0.0,0.025252567612606133,0.0,0.10099532138647561,0.0,0.10101525445522107,0.02020225339577919,0.0,0.0,0.0505026434687083,0.03366978240558364,0.0,0.0,0.0,0.020201810415389855
31,0.10101525445522111,0.020202253395779194,0.0,0.0,0.0,0.0,0.020201899021570678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050507627227610555,0.05050762722761055,0.0,0.0,0.0,0.0,0.03367076691654054,0.0,0.0,0.0,0.0,0.0,0.033669536408260765,0.0,0.0,0.0,0.0,0.0,0.0336717514850737,0.0,0.050507627227610555,0.0,0.02525256761260613,0.0,0.0,0.0,0.0336717514850737,0.0,0.0,0.0,0.0,0.025253121333235835
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05048493450432022,0.0,0.0,0.0,0.0,0.020199684636122237,0.0,0.0,0.0,0.10100639385659382,0.0,0.0,0.0,0.10095991393672218,0.0,0.0,0.0,0.0,0.033664370031820025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050491574274141686,0.025249107677042498,0.0,0.0
33,0.0,0.0,0.0,0.020201898974943816,0.0,0.0,0.0,0.10101525445522107,0.0,0.0,0.0,0.050505411980798054,0.0,0.020202253395779184,0.0,0.0,0.0,0.0,0.0,0.0,0.050507627227610534,0.0,0.0,0.02525256753975054,0.0,0.0,0.0,0.033670520775307126,0.05050762722761055,0.0,0.0,0.0,0.0,0.0,0.0,0.025253121333235824,0.0,0.033670520775307126,0.0,0.05050541198079805,0.0,0.0,0.05050762722761055,0.0,0.0,0.0,0.0,0.0,0.025253121333235824,0.0
34,0.0,0.0,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.0,0.033669536278743986,0.03366978240558363,0.0,0.020201544566543883,0.0,0.0,0.0,0.020196762475389422,0.0,0.0,0.0,0.0,0.05050319692829693,0.0,0.0,0.0,0.05049323476252903,0.025252013770553788,0.0,0.0,0.025246202252341848,0.0,0.0,0.033664370031820025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101013039086956,0.10100639385659385,0.0,0.0
35,0.0,0.0,0.0,0.03366978240558364,0.0,0.02020234200584593,0.0,0.033670520775307126,0.0,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.025252705990399024,0.0,0.0,0.0,0.0,0.025253121333235824,0.0,0.0,0.05050541198079805,0.0,0.0,0.0,0.10101525445522107,0.025253121333235824,0.0,0.0,0.0,0.0,0.025253121333235824,0.0,0.0,0.0,0.02020216478648975,0.0,0.05050707337947104,0.0,0.0,0.02525312133323583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.050507627227610555,0.02525256753975055,0.0,0.0,0.0,0.0,0.0,0.0,0.02020189897494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101525445522111,0.0336717514850737,0.0,0.0,0.0,0.0,0.05050541198079807,0.0,0.0,0.0,0.0,0.0,0.025252567612606133,0.0336717514850737,0.0,0.0,0.0,0.0,0.0,0.0,0.0336717514850737,0.0,0.020202253442407683,0.0,0.0,0.0,0.025253813613805277,0.0,0.0,0.0,0.0,0.03367052077530713
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505048581812404,0.0,0.0,0.0,0.10101303908695598,0.0,0.05050541198079803,0.0,0.0,0.0,0.0,0.0,0.0,0.033670520775307126,0.0,0.03365085856841137,0.020201810368763406,0.0,0.0,0.0,0.0252524290906202,0.03367052077530713,0.0,0.0,0.0,0.0,0.033670520775307126,0.0,0.02020216478648975,0.0,0.0,0.0,0.033669536278743986,0.0,0.0,0.03367052077530714,0.0,0.0,0.0,0.0,0.0,0.10101525445522104,0.0
38,0.10101525445522111,0.020202253395779194,0.0,0.0,0.0,0.0,0.03366855196926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020201456010097145,0.0,0.0,0.0,0.050507627227610555,0.05050762722761055,0.0,0.0,0.0,0.0,0.03367076691654054,0.0,0.0,0.0,0.0,0.0,0.10099532138647561,0.050507627227610555,0.0,0.0,0.0,0.0,0.0336717514850737,0.0,0.0,0.0,0.050502643468708294,0.0,0.0,0.0,0.10101525445522111,0.02525146009849314,0.0,0.0,0.0,0.025253121333235835
39,0.0,0.0,0.0,0.03366953627874398,0.0,0.02020225339577919,0.0,0.10100639385659388,0.0,0.0,0.0,0.05050319692829694,0.0,0.020201898974943816,0.0,0.025252567539750546,0.0,0.0,0.0,0.0,0.05050541198079805,0.0,0.0,0.050504858181240384,0.0,0.0,0.0,0.10101303908695598,0.050505411980798054,0.0,0.0,0.0,0.0,0.05050541198079805,0.0,0.05050707337947104,0.0,0.033669536278743986,0.0,0.0,0.0,0.0,0.05050541198079807,0.0,0.0,0.0,0.0,0.0,0.02525256753975054,0.0
40,0.033669536408260765,0.0,0.02020189897494382,0.0,0.0,0.025252013770553788,0.1010063938565939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033669536278743986,0.02020189897494382,0.0,0.0,0.02525256761260613,0.02525256761260613,0.0,0.0,0.0,0.0,0.020201899021570678,0.0,0.0,0.0,0.0,0.0,0.10101525445522107,0.02525256761260613,0.0,0.0,0.0,0.0,0.020202253442407683,0.0,0.050502643468708294,0.0,0.0,0.025252567539750546,0.0,0.0,0.033669536408260765,0.05050319692829694,0.0,0.0,0.0,0.0
41,0.0,0.0,0.033670766916540536,0.02525325978995689,0.0,0.05050541198079807,0.03367052077530713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010152544552211,0.033670766916540536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02020234200584593,0.0,0.0,0.0,0.0,0.0,0.0,0.02020225339577919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.0,0.05050707337947104,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.02020189897494382,0.0,0.0,0.0,0.10101525445522111,0.0,0.0,0.0,0.05050541198079807,0.0,0.020202253395779187,0.0,0.0,0.0,0.0,0.0,0.0,0.05050762722761055,0.0,0.0,0.025252567539750546,0.0,0.0,0.0,0.033670520775307126,0.05050762722761055,0.0,0.0,0.0,0.0,0.05050762722761055,0.0,0.02525312133323583,0.0,0.03367052077530714,0.0,0.05050541198079807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025253121333235824,0.0
43,0.0,0.050505411980798054,0.0,0.0,0.02525146009849314,0.0,0.0,0.0,0.10101525445522107,0.03366756758782413,0.02020145601009714,0.0,0.10099532138647559,0.0,0.0,0.0,0.0,0.05050762722761053,0.02020189897494382,0.0,0.0,0.025251321661505757,0.0,0.0,0.025252567539750546,0.0,0.05050042865903648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020201101617239054,0.0,0.03366978240558364
44,0.050507627227610555,0.0,0.0,0.0,0.0,0.0,0.025252013843406175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336717514850737,0.0336717514850737,0.0,0.0,0.0,0.0,0.0252532597899569,0.0,0.0,0.0,0.0,0.0,0.0505026434687083,0.0336717514850737,0.0,0.0,0.0,0.0,0.025253813613805277,0.0,0.10101525445522111,0.0,0.033669536408260765,0.0,0.0,0.0,0.0,0.020201544613169108,0.0,0.0,0.0,0.02020260782905065
45,0.020201544613169108,0.0,0.033670520775307126,0.02525312133323583,0.0,0.0505048581812404,0.10100639385659388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101013039086956,0.033670520775307126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202253395779187,0.0,0.0,0.0,0.0,0.0,0.0,0.03366978240558364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02525146009849314,0.0,0.05050319692829694,0.05050707337947104,0.0,0.0,0.020201544613169108,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.020202164786489753,0.0,0.0,0.0,0.0,0.025252429090620195,0.02525256753975054,0.0,0.0,0.0,0.0,0.0,0.02524412708546498,0.0,0.0,0.0,0.0,0.03366953627874398,0.0,0.0,0.0,0.10095991393672216,0.02020181036876341,0.0,0.0,0.03365846749653331,0.0,0.0,0.050491574274141686,0.0,0.101013039086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050504858181240384,0.0,0.0
47,0.0,0.0,0.0,0.0,0.03367052077530714,0.0,0.0,0.0,0.0,0.0505048581812404,0.05050541198079805,0.0,0.025252013770553788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10100639385659388,0.0,0.0,0.0,0.033664370031820025,0.03366953627874399,0.0,0.0,0.02019782504815191,0.0,0.0,0.025249107677042498,0.0,0.10100639385659385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020201101617239054,0.0,0.0,0.050504858181240384,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033670520775307126,0.0,0.0,0.0,0.050507073379471024,0.0,0.10100639385659385,0.0,0.0,0.0,0.0,0.0,0.0,0.025253121333235824,0.0,0.05046063274487589,0.0,0.0,0.0,0.0,0.020202164786489753,0.025253121333235824,0.0,0.0,0.0,0.0,0.025253121333235824,0.0,0.0,0.0,0.10101525445522104,0.0,0.02525256753975054,0.0,0.0,0.025253121333235824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.03367052077530713,0.10100639385659388,0.0,0.0,0.0,0.0,0.0,0.0,0.05050319692829694,0.0,0.0,0.0,0.02525146009849314,0.0,0.0,0.0,0.0,0.03366978240558364,0.0505048581812404,0.025253121333235824,0.0,0.0,0.0,0.0,0.10101303908695598,0.0,0.020201190217202316,0.0,0.0,0.0,0.020201810415389855,0.025253121333235835,0.0,0.0,0.0,0.0,0.03367052077530713,0.0,0.025253121333235835,0.0,0.0,0.0,0.0,0.03366978240558364,0.02020260782905065,0.0,0.0,0.0,0.0,0.0
