,0,1,2,3,4
0,0.008590321938677325,0.3435274417670876,0.020103182248176303,0.9267420683363398,0.007904499927346594
1,0.34827771906160054,0.006000411810921313,0.006963620296995868,0.6517855666521128,0.009303978677123065
2,0.012538196071362712,0.002234340930265766,0.00572646464764332,0.9279312118769071,0.005377328703539427
3,0.7940703156782706,0.016450063531384066,0.06495963093898074,0.09647600112916387,0.20271079494930125
4,0.06271609204807857,0.9888138211642236,0.023871745521707836,0.004420455041694362,0.005066762202019657
5,0.06452014432414241,0.027300741162994323,0.010640161890161464,0.8349861542919569,0.015570007302074121
6,0.04288889308669689,0.007607810439064623,0.009632650880514158,1.059955837760468,0.01018794775769346
7,0.011738677998482466,1.0069659418786225,0.02358635664437501,0.007429299967327283,0.06957472079975016
8,0.008202045247478917,0.7200065527681397,0.029781348350521274,0.01205096477904146,0.12570875050127006
9,0.06237287359017625,0.02522549707938158,0.003903773542419525,0.011924285603519127,1.1163290231926668
10,0.03372303023098088,0.011562489593547233,0.007703478973907089,0.015812610808457334,0.9739185800184225
11,0.014912808255421295,0.2980050230162979,0.5676501413073402,0.0056674600772543575,0.2717173158158178
12,0.15241561961067324,0.007755834907071216,0.0031147507467806047,0.8810400294900478,0.009207945887680279
13,1.0615386962274935,0.011386236637941593,0.007291031902859295,0.01142574704958094,0.006959522721373844
14,0.0676634481093597,0.08918958209312629,0.006563416682973906,0.012632031542081555,0.9687317130443331
15,0.14979607469149828,0.014185787198471326,0.07173767759557026,0.013010764197975096,0.8971240848415795
16,0.36430802441226423,0.005421828348990018,0.06644958481056286,0.6193430958651931,0.004451595758484221
17,0.016345832487070548,0.013871166616632478,0.7191161735243472,0.1385591414688061,0.013136531374148405
18,0.018477181782103492,0.029670213220080257,1.1304726929816933,0.014112497837503514,0.015831078024184358
19,0.00779465134756316,0.25321029191794775,0.007597271058114906,0.008133925996447678,0.671655103634081
20,1.0562412000379795,0.01047865716002858,0.011402126445465765,0.007266288836498178,0.012304435060415739
21,0.012594915641220807,0.012704078303178011,0.0093599110419423,0.9629373908256201,0.10174344981269474
22,0.005602770914316394,0.19381071654433502,0.8273264767028812,0.005908619357898913,0.011373786273711717
23,0.08197829696379834,0.6194595252577032,0.32995472401518855,0.012607102325843264,0.12748327767798195
24,0.0033117845547326196,0.009433385658411097,0.04448262087486527,0.8851842598470401,0.08774014464803248
25,1.000851365667348,0.00865794940132706,0.006101747594784039,0.009385655017585278,0.00842883893072256
26,0.9501679790902712,0.015649955923146892,0.022216306265498652,0.012970621982184438,0.022467784362025758
27,0.048099038688624356,0.01027637340575091,0.7495024564553402,0.012040330814412404,0.009896870389517781
28,0.012672197379259759,0.008750301442823778,1.028639332178852,0.008363219934026696,0.010367207958418568
29,0.8380137975926086,0.009970627028326318,0.007583735392950327,0.14017327218249115,0.012444440564085703
30,0.003810489924273345,0.013019533835556315,0.014996193811259212,0.010342201158265858,0.9057441007172388
31,0.008658552633141183,1.0762907629340384,0.01036753464778407,0.01285417472794643,0.025559020685223567
32,0.007627322294050761,0.010775057558299909,1.0285925968656933,0.006076676639437702,0.008629286115663973
33,0.08849448418550493,0.008159007039982909,0.011560318238139081,0.8783987605474095,0.06645658939260196
34,0.009182967719628246,1.1466676157472102,0.009167385766103736,0.007063007151037735,0.008163464654456788
35,0.017414500020472335,0.01876968386007085,0.012307295933595953,0.9035525776513048,0.13681731430262703
36,0.01452629817800544,0.6760505889723307,0.1377174562711457,0.051155688268427695,0.01376674090253802
37,0.8168460939862747,0.17301633318085685,0.06529971665212381,0.01852679152114489,0.01711655153505993
38,0.0030121657855948568,0.012155250540502703,0.11155937823311723,1.0845190458813632,0.036289023299114154
39,1.0563686137816997,0.0048100766486924495,0.0058343185078360464,0.007352679306347562,0.006461506851651782
40,0.011376074818997606,0.16208777857596052,0.7706705671830221,0.10316220207690226,0.04692105001728675
41,0.02361600719992893,0.6965661500164289,0.011252768936488427,0.058031543646853784,0.12407219178360676
42,0.009898792653225318,1.040329496468254,0.006581031883627792,0.005553957184541714,0.005775947023564118
43,0.010953032947909011,1.030211875977008,0.1089273603057473,0.008833194568463668,0.00242049620116891
44,0.007838951482907102,0.9604507295160365,0.007218331288503805,0.0930946426549856,0.10130697035219173
45,0.006520645849209649,0.0281724915596114,0.05566150228370779,0.011678515973334134,0.9654334779828503
46,0.010812477660193267,0.9918847549440063,0.012209920329564068,0.043343191469645916,0.011335646980017574
47,0.20596123867421434,0.01230551275498306,0.7875906936816387,0.1189677355769276,0.1005052311249289
48,0.6632796730535717,0.007372114890774942,0.12247388573650007,0.3926359943551315,0.0027946900451886773
49,0.039091525477064334,0.012929879024577672,0.005623029611876811,0.8900902064767634,0.04132034254404753
